coords
"34.15,-118.38"
"34.05,-118.33"
"34.23,-118.37"
"34.05,-118.41"
"34.18,-118.61"
"34.14,-118.55"
"34.2,-118.38"
"34.0,-118.4"
"34.15,-118.4"
"34.29,-118.45"
"34.09,-118.16"
"34.22,-118.55"
"34.09,-118.28"
"34.68,-118.1"
"34.17,-118.6"
"33.98,-118.3"
"33.77,-118.15"
"33.99,-118.34"
"34.03,-118.44"
"34.25,-118.48"
"34.02,-118.38"
"34.2,-118.6"
"34.45,-117.66"
"34.0,-118.28"
"34.26,-118.42"
"34.09,-117.89"
"33.97,-118.38"
"34.11,-118.32"
"33.96,-118.37"
"34.02,-118.47"
"34.13,-118.34"
"34.03,-118.45"
"34.25,-118.45"
"33.93,-118.26"
"33.74,-118.32"
"34.06,-118.25"
"34.1,-118.46"
"33.82,-118.32"
"34.24,-118.41"
"33.78,-118.23"
"34.26,-118.35"
"34.23,-118.56"
"34.13,-118.42"
"34.11,-118.23"
"34.19,-118.36"
"34.06,-118.34"
"33.78,-118.27"
"34.14,-117.97"
"33.76,-118.14"
"34.55,-118.13"
"34.05,-118.35"
"33.94,-118.24"
"33.93,-118.07"
"34.01,-118.42"
"33.81,-118.18"
"34.2,-118.58"
"33.81,-118.12"
"34.29,-118.4"
"33.91,-118.29"
"34.12,-118.3"
"34.16,-118.41"
"34.23,-118.65"
"34.04,-118.3"
"33.99,-118.46"
"33.96,-118.26"
"33.78,-118.26"
"34.26,-118.32"
"34.3,-118.58"
"33.89,-118.39"
"34.13,-118.56"
"34.11,-118.44"
"34.08,-118.33"
"34.24,-118.37"
"33.93,-118.39"
"33.89,-118.4"
"33.73,-118.3"
"34.2,-118.37"
"34.09,-118.22"
"34.06,-118.18"
"34.03,-118.27"
"34.16,-118.39"
"34.15,-118.53"
"34.28,-118.29"
"33.73,-118.27"
"34.23,-118.36"
"34.49,-118.64"
"33.86,-118.4"
"34.27,-118.45"
"33.97,-118.45"
"34.15,-118.45"
"34.08,-118.41"
"33.77,-118.26"
"34.06,-118.41"
"34.26,-118.4"
"34.14,-118.47"
"34.29,-118.52"
"34.25,-118.6"
"33.8,-118.31"
"33.77,-118.16"
"34.02,-118.42"
"33.75,-118.31"
"34.33,-118.42"
"34.26,-118.58"
"34.24,-118.48"
"34.55,-118.08"
"33.96,-118.03"
"34.11,-118.19"
"34.1,-118.26"
"34.16,-118.48"
"34.18,-118.55"
"34.02,-118.35"
"34.21,-118.52"
"33.94,-118.37"
"34.16,-118.46"
"34.22,-118.43"
"34.22,-118.54"
"34.22,-118.58"
"34.09,-118.45"
"34.08,-118.2"
"34.11,-118.28"
"33.95,-118.28"
"34.02,-118.44"
"34.2,-118.53"
"33.73,-118.28"
"34.04,-118.46"
"33.78,-118.31"
"34.18,-118.62"
"34.03,-118.42"
"34.07,-118.27"
"34.19,-118.37"
"34.18,-118.48"
"34.04,-118.33"
"34.01,-118.41"
"34.29,-118.43"
"34.0,-118.3"
"34.07,-118.35"
"34.27,-118.61"
"34.08,-118.29"
"34.22,-118.51"
"33.75,-118.32"
"34.29,-118.29"
"34.04,-118.32"
"34.01,-118.3"
"34.21,-118.47"
"33.98,-118.32"
"34.15,-118.77"
"33.95,-118.39"
"34.23,-118.48"
"34.22,-118.47"
"34.07,-118.56"
"33.87,-118.4"
"34.11,-118.36"
"33.93,-118.21"
"33.94,-118.28"
"34.26,-118.59"
"34.09,-118.25"
"33.96,-118.35"
"34.21,-118.46"
"33.94,-118.43"
"34.0,-118.27"
"34.06,-118.42"
"34.2,-118.55"
"33.78,-118.15"
"34.04,-118.35"
"34.18,-118.37"
"34.03,-118.49"
"34.31,-118.5"
"34.13,-118.18"
"34.13,-118.2"
"34.33,-118.43"
"33.77,-118.33"
"34.19,-118.42"
"34.25,-118.58"
"34.06,-118.49"
"34.25,-118.27"
"33.76,-118.15"
"33.99,-118.36"
"33.72,-118.29"
"34.3,-118.43"
"34.04,-118.52"
"34.18,-118.43"
"34.13,-118.44"
"34.2,-118.42"
"34.07,-118.25"
"33.95,-118.38"
"34.24,-118.62"
"33.71,-118.28"
"34.04,-118.37"
"34.03,-118.2"
"34.17,-118.45"
"34.26,-118.31"
"34.0,-118.17"
"33.98,-118.33"
"34.01,-118.35"
"33.97,-118.42"
"34.25,-118.4"
"34.28,-118.51"
"34.07,-118.33"
"34.05,-118.56"
"34.08,-118.37"
"33.89,-118.27"
"34.18,-118.58"
"33.87,-118.3"
"34.01,-118.11"
"34.08,-118.21"
"34.0,-118.34"
"34.07,-118.3"
"33.79,-118.25"
"34.03,-118.29"
"34.02,-118.48"
"34.24,-118.6"
"34.27,-118.52"
"34.15,-118.63"
"33.77,-118.24"
"34.22,-118.53"
"33.82,-118.3"
"34.27,-118.47"
"34.2,-118.52"
"34.05,-118.47"
"34.01,-118.12"
"33.95,-118.3"
"33.99,-118.48"
"33.79,-118.29"
"33.98,-117.85"
"34.3,-118.52"
"34.08,-118.19"
"33.9,-118.29"
"33.96,-118.42"
"34.06,-118.35"
"33.91,-118.38"
"34.23,-118.58"
"34.2,-118.41"
"34.1,-118.33"
"34.09,-118.3"
"34.15,-118.5"
"34.07,-118.12"
"34.27,-118.49"
"34.18,-118.2"
"34.19,-118.53"
"34.15,-118.46"
"34.03,-118.28"
"33.98,-118.36"
"34.21,-118.36"
"34.08,-118.26"
"34.27,-118.59"
"34.1,-118.35"
"34.08,-118.48"
"34.13,-118.26"
"34.02,-118.5"
"34.2,-118.64"
"34.25,-118.29"
"34.11,-118.48"
"34.14,-118.46"
"33.82,-118.22"
"34.2,-118.51"
"33.87,-118.29"
"33.99,-118.32"
"33.86,-118.04"
"34.12,-118.36"
"34.25,-118.35"
"34.0,-118.29"
"34.06,-118.19"
"34.29,-118.51"
"34.06,-118.36"
"34.21,-118.41"
"34.13,-118.17"
"34.03,-118.41"
"34.21,-118.54"
"34.12,-118.42"
"34.13,-118.39"
"34.29,-118.44"
"34.04,-118.39"
"33.86,-118.29"
"34.03,-118.23"
"33.95,-117.99"
"34.01,-118.44"
"34.04,-118.29"
"34.21,-118.64"
"34.22,-118.48"
"34.18,-118.66"
"34.25,-118.47"
"33.97,-118.23"
"34.31,-118.44"
"33.93,-118.29"
"34.11,-118.29"
"34.14,-118.59"
"34.09,-118.27"
"34.15,-118.41"
"34.05,-118.48"
"34.21,-118.35"
"34.24,-118.55"
"34.05,-118.24"
"34.06,-117.96"
"34.14,-118.38"
"33.87,-118.35"
"34.12,-118.34"
"33.73,-118.29"
"33.92,-118.07"
"34.05,-118.4"
"33.94,-118.35"
"33.96,-118.45"
"34.02,-118.32"
"34.19,-118.46"
"34.15,-118.61"
"33.95,-118.23"
"34.27,-118.44"
"34.26,-118.57"
"33.92,-118.43"
"34.14,-118.36"
"34.03,-118.39"
"34.01,-118.24"
"34.28,-118.45"
"33.78,-118.25"
"34.18,-118.64"
"34.01,-118.26"
"34.1,-118.36"
"34.05,-118.29"
"34.15,-118.56"
"33.85,-118.29"
"34.09,-118.31"
"34.18,-118.59"
"33.99,-118.33"
"34.04,-118.54"
"34.21,-118.57"
"33.94,-118.31"
"34.19,-118.51"
"34.22,-118.63"
"34.05,-118.39"
"34.31,-118.48"
"33.77,-118.28"
"34.01,-118.45"
"33.95,-118.44"
"34.23,-118.26"
"34.43,-118.49"
"34.09,-118.19"
"34.27,-118.3"
"34.24,-118.45"
"34.11,-118.42"
"34.03,-118.24"
"34.05,-118.23"
"34.17,-118.54"
"34.05,-118.27"
"34.12,-118.22"
"33.82,-118.35"
"34.08,-118.25"
"34.05,-118.32"
"33.87,-118.28"
"34.08,-118.27"
"33.97,-118.26"
"34.11,-118.43"
"34.09,-118.42"
"34.17,-118.42"
"34.28,-118.42"
"34.15,-117.84"
"34.14,-118.23"
"34.24,-118.32"
"34.21,-118.62"
"34.13,-118.19"
"34.09,-118.14"
"33.83,-118.31"
"34.16,-118.59"
"34.07,-118.32"
"34.07,-118.51"
"34.06,-118.32"
"34.16,-118.56"
"34.1,-118.16"
"34.25,-118.46"
"34.17,-118.46"
"33.86,-118.28"
"34.25,-118.42"
"34.26,-118.55"
"34.13,-118.14"
"33.96,-118.29"
"33.98,-118.27"
"34.22,-118.5"
"34.13,-118.24"
"34.08,-118.32"
"34.27,-118.39"
"34.21,-118.6"
"33.97,-118.33"
"34.24,-118.51"
"34.24,-118.39"
"34.12,-118.15"
"34.17,-118.32"
"33.96,-118.44"
"34.02,-118.28"
"33.71,-118.29"
